text,sentiment,urgency,confusion
"I was born and raised in the Philippines and now live in the US. I was fortunate enough to attend private schools even if it meant hardship for my parents because in the Philippines, education is of great importance. In return, my husband and I have been sponsoring scholars in the Philippines because we want them to succeed in whatever endeavor they choose to follow. Most of the money we contribute towards the education of our scholar goes to food and school supplies because tuition fees are usually minimal. We are excited because our scholar is now graduating from college.",1,0,0
"The statistics in the infographic aren't new to me, but are staggering nonetheless. What I felt was absent from the readings so far is a specific focus on human right and justice. Much of the information still promotes education for girls from the perspective that it helps everyone and is good for physical health, the local economy, etc. I would be curious to see how a justice-oriented argument could be argued.",1,0,1
Sounds like the UK at the moment.,1,0,1
"Hi Millicent,_x0007__x0007_The idea that women are totally free of patriarchy also jarred with me. Especially after the stats in last week's materials which stated more women agree with violence against women in marriage than men do.",0,0,1
"I agree. And increasingly this is a topic of conversation that's being had by women's rights advocates in the US. Not sure we've come up with great answers yet, but we've acknowledged that it's important to ask and try to figure out.",1,0,1
"Dear all,_x0007__x0007_We have replaced the PDF link, so we hope the new file works. As one of you pointed out, it is also possible to access the textbook by clicking on \From Outrage to Courage\"" at the top of the page, and selecting Chapter 3._x0007__x0007_If you have the physical copy of the book, don't worry -- please enjoy it! However, please be sure you are participating in the Forum and sharing your reflections with other students._x0007__x0007_Hope that helps!""",1,0,0
"Dear Andreia,_x0007__x0007_I'm very sorry about that, and we appreciate your thoughtfulness in sharing your ideas._x0007__x0007_I think it's simply an issue with the browser and the website. I would suggest you compose your posts outside of the page and then copy/paste it in the Forum, if you will be composing a long post._x0007__x0007_Hope that helps!",1,0,0
Hi Montefino! It was nice to meet a Filipina :) And more power to you and your husband for your generosity.,1,0,0
"I wanted to comment on a couple of your points. Firstly I think in many developing countries girls are allowed to attend school until there is something more important (or what is considered more important by the family) for her to do be that marriage or working in the fields. And that is why she drops out. And it is because families (natal and in law) do not see the value of education past basic literacy that they drop out. She can read ...what else does she need. Also in places like India where there is dowry, the younger a girl is at marriage the less dowry the family has to pay, so some girls are married off at 4-5 years of age, usually when her older sister or cousin is also marrying. Then she stays with her family until her menses (12-14 years) arrive after which she is sent to live as a real wife. So yes, dropping our and early marriage and childbearing are related, but it is a bit of a chicken and egg business (which comes first) driven by the lack of value of the girl and of education itself. _x0007_The second point I wanted to comment on is your last sentence. The comment is stereotyped but it reflects current situation in most of those countries. There aren't many opportunities for girls to become engineers because gender roles and stereotyping are still so omnipresent. What is the point of a woman becoming an engineer or a police woman in a country like Pakistan or Saudi Arabia for example, where no man is going to want her as their boss, and where it is unlikely she will get a job?",1,0,1
"I would also be very interested in learning about where men fit into the conversation. I know that in my local community, a community centre that focuses on reaching out to new immigrant women also encourages men to involve themselves in the issues that can affect multi-cultural families. I look forward to hearing more about these and similar initiatives.",1,0,1
"Which goals relate directly to girls’ education? _x0007__x0007_Goals 2 and 3 are directly related to girls’ education: Goal 2 - Achieve universal primary education will only happen if girls are also educated and Goal 3 - Promote gender equality and empower women as currently there is a great gender divide in primary and high school enrolment, attendance and completion between girls and boys, and as a result girls are disempowered._x0007__x0007_Which goals are dependent on educating girls for their fulfilment?_x0007__x0007_All of them, and the link between girls’ education and the MDG are very clear. There is abundant research to support the argument that education girls will reduce the proportion of people whose income is less than $1 a day and reduce the proportion of people who suffer from hunger. Currently women make up the majority of people living on less than a dollar per day, and research tells us that for every year of education past girls complete, their incomes increase by 10-20%. Research also tells us that women spend their income on feeding and caring for their families, thus by educating women, and increasing their income, we reduce the number of people that go hungry._x0007_With respect to MDG 4, 5 and 6 (Reduce child mortality, Improve maternal health, and Combat HIV and AIDS, malaria and other diseases), again the evidence has clearly shown that the more schooling a girl receives the lower the risks of her children dying. An educated women is more likely to seek health care prior, during and after child birth, thus reducing the chances of experiencing preventable maternal illness and death. Educated women are less likely to be exposed to practices that put her at risk of HIV/AIDS, and is more likely to be informed of and take preventative measures against other illnesses._x0007_Considering women and girls make up a large proportion of agricultural workers, educating girls on the principles of environmentally friendly and sustainable principles, as well as on the necessity of clean water will ensure that MDG 7 - Ensure environmental sustainability will be met._x0007_Even MDG 8 - Develop a global partnership for development will benefit from educating women. Women make up half the world’s population and thus it is only just and fair that they are able to and are given the opportunity, skills and knowledge to participate fully in any practices that improve their lives, the lives of their families and their community.",1,0,1
"It is only a dream to those of us in the US to think of free healthcare and not having to pay for university. Our system is also set up, I believe, to favor those that can afford these things, which is part of keeping the poor down. Call me a conspiracy theorist if you will, but when only one segment of the population has the advantage, it is only through luck or incredible perseverance that the less fortunate get anywhere. I remember being treated appallingly when I was young and poor and could not afford healthcare for my children. There was no Medicaid system in my state that helped married people then; things have improved in that regard. This course is bringing back memories of so many injustices my family suffered as we were so poor. And the fact that I later became a midwife and was able to support my family well; this was only because a family friend gave me the money to pay for the course. I could not have gotten a loan (no credit rating) and to come up with the money myself was impossible. I think it is so wonderful that in most developed countries (and some less developed) health care and education are considered rights. That brings me to maternity leave, which is non existent for many of the women I care for, most in fact. But that is another conversation.",0,0,1
Siobhan I think your father was way ahead of his time.,1,0,1
"All of the goals relate to girls' education. Some are more obviously related than others, but as we have learned in the readings so far, educating girls leads to a host of improvements in quality of life within those communities and countries. To a certain extent, I would also say that all of these goals are dependent on educating girls for their fulfillment. It is impossible to tease away the smalls parts that do and do not relate to this topic because it is so interrelated. None of these goals can be isolated completely from the others.",1,0,1
"I agree, though the infographic doesn't take it from a justice standpoint, Anne definitely addresses that in the reading and likely goes further in to it. The book also uses other social factors that impede education specifically for women and addresses those from a justice standpoint. Like FGM.",1,0,1
There is no doubt that education plays a very important role in a person's life. No doubt at all!!!!,1,0,1
"That's a great question. I'm not one to typically label something as 100% good or 100% bad, and I think this is one of those cases. One would hope that even if the country had no intention of carrying them out, that eventually there would be some pressure to make some sort of action. It would also probably depend on the country's \status\"" on a larger scale and whether it is a large influence on others or not. I would also hope that countries looking to invest would take a deeper look into the actual practices and not just whether a country signed something.""",1,0,1
Yes I agree.  I was amazed at the improvement in childhood mortality rates for under 5.,1,0,1
"The info provided here is thought-provoking and a eye opener, As I am working in Girl's Education Program in India I can relate the information with ground reality. People in power are least concerned about the condition of female in society and the situation is not very much changed yet. _x0007_Girl's need to struggle for their basic right of life then in that situation where education falls in priority? Girl's denied for equality in our society and it prevails in all the strata of the Indian society. _x0007_Through Girl's Education Program we provide academic support and life skill education to help the girls to complete their secondary education and to build the ability to take informed decision. I think situation can only be better through one weapon and that's \EDUCATION\"".""",1,0,1
"thanks, yes that is what I have started doing :-)",1,0,1
"Hi;_x0007_sorry to post a thread on such a silly matter but I'm not on the world map of participants. I say\ i'm\"" because s.korean isn't even red so i guess I'll be the \""loney george\"" here. and yes I have done and submitted the introduction survey so there must be some kind of misunderstanding somewhere along._x0007__x0007_ Does the map show from nationalities or where we actually live?_x0007__x0007_Please feel free to contact me if you are intersted in south korea or if you are in japan.""",1,1,1
"Hi Anne, thanks a lot for the reply, and sorry for having used SRH (the habit) for sexual and reproductive health. My qustion was more whther the impact of the US not funding projects/orgnanizations dealing with abortion or not signing CEDAW was already \measured\"" ( even though I can imagine how difficult that would be) in terms of impact on the global advancement of sexual and reproductive health and rights? Sorry for not having been very clear the first time - was a bit throwing thoughts in the message as they were coming!_x0007_Thanks for having provided some insights on the general focus of American feminists already. Have a great day!_x0007_<nameRedac_<anon_screen_name_redacted>>""",1,1,1
"The main goal is basically for economic growth, education places woman in high class jobs to compete with their male counterparts and to promote gender equality and empowerment because by doing so it gives the women sense of belonging to be able to fit into the society.",1,0,1
I work in the field of abortion provision. Sex selection is not allowed to be a reason for abortion. It is still the right of the woman to choose to proceed with a termination. In New Zealand the vast majority of abortions are done before the gender. can be identified on ultra sound scanning._x0007_I too find it very sad about the inequality in gender bais. Intellectually I can appreciate the issues but cannot reconcile the decision to terminate a pregnancy based on gender,0,0,1
"YES, India is a signatory of CEDAW, India has signed the treaty on 30 July,1980 and done 2 declarations  as follows-_x0007__x0007_Declarations:_x0007__x0007_\i) With regard to articles 5 (a) and 16 (1) of the Convention on the Elimination of All Forms of Discrimination Against Women, the Government of the Republic of India declares that it shall abide by and ensure these provisions in conformity with its policy of non-interference in the personal affairs of any Community without its initiative and consent._x0007__x0007_\""ii) With regard to article 16 (2) of the Convention on the Elimination of All Forms of Discrimination Against Women, the Government of the Republic of India declares that though in principle it fully supports the principle of compulsory registration of marriages, it is not practical in a vast country like India with its variety of customs, religions and level of literacy.\""_x0007__x0007_Reservations did on 09 July, 1993. It has one reservation As follows:_x0007__x0007_Declarations and reservations made upon signature and confirmed upon ratification: _x0007__x0007_\""With regard to article 29 of the Convention on the Elimination of All Forms of Discrimination Against Women, the Government of the Republic of India declares that it does not consider itself bound by paragraph 1 of this article.\""""",1,0,1
"'TODAY’S EVIDENCE TOMORROW’S AGENDA' _x0007_The subtitle itself indicates a 'Key solutions' to the various health problems of the women are facing at their initial stages. It was really good to study and knowledgeable to read facts about women and their health topics.  The most appealing part I found in this report that _x0007_Many of the health problems faced by adult women have their origins in childhood _x0007_It clearly indicates that Proper nutrition is a key element of health, both in childhood and beyond specially for the women. The nourishing status of girls is particularly important due to their future potential generative role  These will also an advantage of avoiding risky behaviors and a major problem of illness, later in life.",1,0,1
Thanks for sharing your knowledge and experience. Glad to be able to join this course!,1,0,1
Hello! I live in Spain as well so I would be more than happy to try to form a group! I think that way we could make the most of this course!_x0007__x0007_<nameRedac_<anon_screen_name_redacted>>,1,0,1
"Hi Andreia. I completely agree with your first point. Early marriage and girls dropout of school is a kind of vicious circle and it´s difficult to see what it´s first. My point is that maybe statistics don´t take into account the full complexity of this problem and they are just taking into account what it´s happening first. If you ask a girl \what was first? dropping out school of getting married?\"", this kind of question is not completely meaningful if you don´t find out other factors, the familiar context, etc..._x0007__x0007_Related to your second point, I understand your concern about the difficulties, let´s say, a policewoman it´s going to find in Pakistan... but this it´s not an excuse to say \""let´s try not to break gender stereotypes and the labor niche to which women are always destined\"". This work has to be done on 2 levels: comunnity level and personal level (down - top approach, changing mentalities) and at policy level (top-down approach, changing laws, public policies and probably including measures like possitive discrimination). Writing the kind of example that appears in this reading can be dangerous and perpetuate stereotypes.""",1,0,1
"Hi!! Iam <nameRedac_<anon_screen_name_redacted>> S. <nameRedac_<anon_screen_name_redacted>> from National Law University, Assam,India and I take this MOOC as a great learning opportunity and pleasure._x0007__x0007_Reading the prologue and the contend wasn't any kind of surprise to me since India as a country has been facing such issues since time immemorial. The only choice left with all of us is to take concern for such issues.",0,0,1
Thank you for sharing the link.  Very interesting.,1,0,1
"Spain signed it in 1980 and ratified it in 1984. _x0007__x0007_I think that it should be pointed out its reservation: \The ratification of the Convention by Spain shall not affect the constitutional provisions concerning succession to the Spanish crown.\"" Maybe it is not remarkable the fact that they did it at that time, but the fact that they haven't changed it yet. Monarchy is such a conservative- and in my personal opinion, archaic, but that is another discussion- institution, that it is no surprise that this article exists in the Spanish Constitution- as the primacy of a man over a woman in succession has always been something normal in the monarquies-  but it shouldn't be in force right now. _x0007__x0007_Some years ago, both times when the current Princess was pregnant, people began to debate about this article and the need of changing it in our Spanish Constitution. But as it seems such a great deal to change- which naturally means improve- our Constitution, and because finally the Prince and Princess had two daughters, it seemed not important anymore to change this article. But I think that it is not about a \""functional necessity\"", I think it is more than that. As Professor Stacy said, human rights don't exist, they are an idea. So I think that it should be done because it ought to be stated that men and woman deserve the same rights, even if in this case it is merely symbolic. It should be said \""No matter what, it is unacceptable to consider a man over a woman, to treat them differently just because of their gender. We change it because men and women are equal, and we are worried that our Constitution doesn't show it and doesn't enshrine it\""._x0007__x0007_Just a thought!""",1,0,1
"So true, so real.  Poorer women in developing countries carry the burden of developed countries.",0,0,1
"Education is the absolute must if there is to be any hope of improving lifestyle of women. the infographic clearly showed how even if its a little bit education, whatever level it is, it has helped the women in some way. either its with safe birth or having a chance to earn bit more. for family who earn 30 dollars a month, if a women earn 20% more, then she will earn 6 dollar more, for most people living in develop country, 6 dollar is nothing, but for women living in extreme poverty, that 6 dollar could be 4 days worth the food. _x0007_Men and Women both carry a country forward. If a country wants to progress, men and women must get similar oppurtunities. Unless, girls dont get that oppurtunity to education,let alone the country even the family of two people will never go higher than thinking about what to eat next day.",1,0,1
"Hello everyone. I'm <nameRedac_<anon_screen_name_redacted>> <nameRedac_<anon_screen_name_redacted>> , working as an Asst.Prof for Finance in India . It's a great pleasure to participate on a such a vital and vast topic.The prologue seems to be an eye-opener .  I really like to spent more time on the topic.",1,0,1
"Poland is a signatory of CEDAW. The Convention was signed on 29 May 1980 and ratified on 30 July 1980. There was some reservation with regard to article 29 paragraph 1 of the Convention, it was however withdrewn in October 1997.",1,0,1
"A woman has the maximum impact on the social, economical decisions making in the family generally. At micro level, educated woman help in making the whole family including the older family members, understand the values and importance of education, and at macro level, educated women add to the social and economical development of the nation.Girls education is like sowing the seed which gives rise to green, cheerful and full grown family plant. Education for the girls is more important as she not only builds the home but all routine responsibilities are taken care of by her. An educated woman not only helps in nourishing the family in a better way but can also help in earning. Education for a girl child means making the next generation well educated, full of virtues, free from the useless superstitions, confident and capable to do something good for the family, for the society and for the country as a whole. The present day girl is the mother of tomorrow. “Give me good mothers and I will give you a great nation” -Napoleon_x0007_She is the most crucial and reverend entity. She must be given all the necessary education. Ignoring her, keeping her illiterate means we are creating an illiterate and ignorant generation. So it is perfectly true that educating a girl child means educating a family.Development cannot be accelerated unless girls are given right education in right direction.",1,0,1
"Hi Hira, How are you. Greetings from Poland. <nameRedac_<anon_screen_name_redacted>>",1,0,1
"Congratulations! Now Tunisia's become more democratic than many Western countries have been for years. Keep it up! Greetings, <nameRedac_<anon_screen_name_redacted>>",1,0,1
"I can't say that I'm surprised by all of the infanticde, but maybe just disappointed that it has continued for so long. It doesn make me want to compare somem of the statistics to those in more developed countries- for example, are parents more likely to split up in the US if they have a girl? And what can we do about it? The problem is the culture and what is seen as \good\"" or \""bad\"" as well as what makes a child rewarding and beneficial to the family. It's an interesting dynamic- in many places of the world, women and children are saved before men, so why are their lives not worth as much in the beginning?""",0,1,1
"Out of the 8 goals included in the United Nations' Millennium Goals, I would say that goals 2 and 3 most directly relate to girls' education. The second one states that it aims to achieve universal primary education, ensuring that every child--both boys and girls--have the opportunity to complete their standard education requirement. Meanwhile, the third goal strives to promote gender equality and empower women. This, without a shadow of a doubt, includes equal, undiscriminating, unsexist access to education. After all, education *is* the first step upon the path to a bright future. _x0007__x0007_Although there are only 2 goals that directly related to girls' and women's education, personally I think goals 1, 2, 6, 7, and 8 are also all dependent on educating girls or their fulfillment. For example, in goal number 1, if we are to eradicate hunger and poverty, the way to do that is to enable women to be able to work. And if they are educated, preferably past secondary school, the work they are able to find would pay them much more, even more than their male counterparts on most occasion. Another example is the sixth goal (\Combat HIV and AIDS, malaria and other diseases\""). Educated women, especially those who are mothers, would be literate and knowledgable enough to understand the warnings and directions told by officials in the prevention of these infectious and transmittable diseases. If they are educated, these women would significantly help reduce the number of those negatively affected by the diseases stated.""",1,0,1
"I will say goals 3,4,5 are directly related to girl's education while the others are dependent on educating girls (boys also) , to achieve them._x0007__x0007_My concern on the MDGs hasn't always been about the goals themselves, but what policies are we putting in place to ensure the progress sustained during the MDGs campaign are sustained.",1,0,1
"Hello to everyone, at the outset  I want to express my great pleasure to be a part of this online course and to  have the opportunity to meet  all  of you  , who are interested in the issues of women=human rights. _x0007_I come from a small and poor country called Serbia (probably you never heard of this country-some of the guidelines can be –the country of former Yugoslavia, the war in Kosovo, president Tito) and I am dealing with these issues for over five years. In this post I will make some of my basic viewpoint regarding the situation in Serbia today. _x0007_I have been worked on a UNDP project “Combating sexual and gender based violence”, during past three years. During this time I have been  participated in a number of research and held up a large number of education on gender based violence to the pupils  of primary and high schools as well as students of Belgrade University. Statistical data relating to Serbia are not less disturbing than those presented in the excellent introductory text, therefore all the issues you raised are of vital importance to women around the world. _x0007_I think that all of the data, information  in your text is extremly  important, but the essence lies in the understanding of the “women problem”. My opinion is that women, around us,  today do not deal with unterstanding of problem  and also not deal with on a sufficiently essence way._x0007_Education and awareness are essential through  changing  discourse of story. Key issues are related to improving the life of the “small women”  . It  seems to me  that women do not understand the essence of the background story and therefore do not understand the essence at all of geneder questions. In Serbia women still do not understand why they are not having the same wrights I also think most of them do not realize this fact. _x0007_Therefore they can not understand themselves or their right to choose their life. Patriarchal culture, in Serbia,  is only acceptable model of behavior for mostly women._x0007_Knowing that this model gives men the right to beat us, do not give the same pay, the right to decide whether or not we bear a child, would open the eyes of many women._x0007_Once we understand why we're equal , but in sense both/and , we can try to  create better society.",1,0,1
"Hi My name is <nameRedac_<anon_screen_name_redacted>> and I have an interest in women's rights and have  an academic background in Human and Social Geography especially development and social justice. Like many of the points below I am shocked, disturbed and saddened at the lack of information documented around women and their health and it's effects considering how long development studies via global organisations and academic spaces have been going on. I am also glad there are so many people keen to learn and change the ills that are continually occurring to women. I am enthused to engage and learn and make a difference from this course and through meeting others.",0,0,1
"Hi, my name is Chrissy. I am interested in working towards the statement of accomplishment and understand that part of this is completing the weekly quizzes. I was wondering if these have to be completed within the week they are uploaded to be eligible for the certificate? or are they open until the end of the course? Many thanks in advance for any advice.",1,1,1
An excellent video! Thanks for sharing :),1,0,1
"Yes, I too agree. Now that India has a law on domestic violence and lot of research is taking place informing the progress of its implementation, I sincerely hope that this kind of dreaded situation will come to an end.",0,0,1
"Ideally, we should have a legislative and judiciary system that tackles the matters of violence and abuse reported by women in rural and urban areas but quite the contrary, the matter loses value when members of the society itself judge and broadcast via social media, presenting the women as culpable for the abuse they are victims of. This in turn, blows out whatever torch the government should bear for women in our society. I have read of many cases where women in Nigeria have actually demanded reprimand and justice through the law but they were ignored and mostly frustrated into accepting the status quo or deciding on something else more drastic for which she bears the responsibility/consequence. It is a shame!",0,0,1
"El Salvador signature 14 Nov 1980, ratification 19 Aug 1981. With reservation as to the application of the provision of article 29, paragraph 1.",1,0,1
Someone posted some links in another thread: https://class.stanford.edu/courses/GlobalHealth/WomensHealth/Winter2014/discussion/forum/undefined/threads/52ef6ccbc91dff4a<phoneRedac>2,1,0,1
"My country signature the cedaw 14 Nov 1980, ratification 19 Aug 1981. With reservation as to the application of the provision of article 29, paragraph 1",1,0,1
"I was struck by the quote at the end of the prologue \Do not be daunted by the enormity of the world's grief. Do justly, now. Walk humbly, now. You are not obligated to complete the work, but neither are you free to abandon it \"" _x0007__x0007_I have worked with other international women's projects and classes and I think it is hard for me not to be overwhelmed.  But I also think that I feel a personal call to do something about it.  _x0007__x0007_I am very passionate about women and poverty.  How women's traditional work is not counted towards the GDP/GNP.  I feel that this chapter addressed so many of the issues that play into poverty.  I hadn't considered mental health issues before, but I was impressed with the amount of information in this chapter.  _x0007__x0007_I really do feel that women are important, and I am shocked at how little has been written and addressed in academic and government circles. I cannot believe that it was only since the mid 1990's that many of these issues were even discussed at global conferences, despite CEDAW being adopted in the late 1970s.  _x0007__x0007_I really appreciate how this book is about how women are empowering themselves and how we can help them, but not push western ideas at the same time.""",1,0,1
"I am shocked that the United States (and while I am proud of my nationality, I do not hold with the idea that America is so wonderful that we should be exporting our culture)has not ratified CEDAW. It is becoming more and more apparent that the gender gap is an ongoing problem and one that is not going to get better on its own. I could speculate on the reasons for our failure to ratify CEDAW, but the reality is that we are still very much a patriarchal society. To ratify would be to loosen the hold that the patriarchy has on our society and that is something that those in power just don't want to do. What is also of concern is that many, in fact I would guess that a majority of Americans are not even aware that this exists. Something not currently part of the public awareness, not currently captivating the population simply is not going to get attention from the legislature. I don't think this will ever be ratified without a movement here in the U.S. to ask for it, to insist on it.",0,0,1
"Hello. :) Only people that answer to the \personal questions\"" for them to get to know us are in that map. Check if you answer that questions...or maybe was a technical issue...""",1,0,1
"Hello. Nice to meet you Catherine. Yes, there are studies about that issue. Today,_x0007_ in the Journal of the American Psychological Association they published a study and they say that \single-sex education does not educate girls and boys any better than coed schools...\"" You can have a look in that study online. :)""",1,0,1
"I tend to distrust statistics especially those that are based on official governmental reports. From my experience in Cambodia I know that the statistics on education are totally skewed and many fewer children are registered for school and are graduating at any level than official statistics show. The abseteism and drop out rates are astounding in the rural schools that Our organisation is involved in._x0007__x0007_On another important note I want to bring the attention to the terms primary and secondary education. In the West we tend to think of primary education from K/1-8/9 (depending on educational system) and Secondary school as high school or techincal school for grades 9-12. _x0007_In Cambodia primary education is up to grade 6 and secondsry from 7-9. So clarification is needed what the statistics show world wide. My asumption is that when we are looking at the educational levels attained we are actually only seeing the lower levels. So when you look at statistics of how many girls have finished primary education it means they have probably only gone up to grade 5 or so, have probably learned how to read, write and count but not too much beyond that.",0,0,1
"American Psychological Association in a new study about sex education, online today, says that \single- sex education does not educate girls and boys any better than coed schools...\"". So, single -sex education is not an advantage over coed schools. This study was based on more than 1.6 million students.""",1,0,1
"Goals 2 and 3 are the most directly related because 2 directly relates to primary school education accessibility and 3 is regarding empowering women and girls, which is done most cost-effectively by formally educating or providing access to informal education of women._x0007__x0007_Goals 7 and 8 are indirectly related in the same way because they involve the overall improvement of the poorest \slum dwellers\"" in the countries as well as affecting the policies and providing access. The 8th goal addresses the special needs of the countries as well as making concerted efforts to improve accessibility of youth. You can't improve the overall sustainability or needs of a country by solely relying on boys to do so, therefore, to successfully implement these, girls need to be educated at an equal level to that of boys. _x0007__x0007_Goals 1, 4, 5, and 6 are indirectly related in the same way. As our reading addressed, providing a free meal in the middle of the day enticed students to come to school, so these two goals will aid each other in terms of achievement. The reading also referenced that the increase in education by even one year helped to reduce the mortality of a woman's children. Also by increasing the education of women, you are increasing her ability to make decisions about her reproductive health in a manner that will usually also decrease child mortality. Which effectively channels goal number 5. On top of that, being able to effectively combat HIV/AIDS means that a country needs to provide better access to education and resources so that the contraction of the disease is much lower. On top of that, if the rate of HIV/AIDS slows and is even one day (hopefully) eliminated, it will provide girls the opportunity to stay in school longer, rather than becoming heads of households.""",1,0,1
Is there anything that we can do towards encouraging the ratification of CEDAW in the USA?,1,1,1
"I was really shocked at the statistics around son preferences in the US, having thought that this was typically a developing world phenomena. I guess it goes to show that society has a long way to go before there is true equality of the sexes.",0,0,1
"I totally agree. The families who feel forced into female infanticide, or sex selective abortions are not intrinsically evil, or even stupid, it's the cultural and societal pressures that need to be changed and these families deserve support and sympathy, not scorn and derision.",1,0,1
"I agree and it occurs to me that we have to maybe start trying to be 'blind to gender' in a sense and valuing people for their attributes rather than their biological make up which is out of our control - we are born male or female without any choice in the matter! But it is our choice to become 'valuable' people - kind, innovative and clever enough to further or better the human condition around the world, and that is something anyone can be regardless of gender.",1,0,1
I like the idea of human rights being the mainstreaming of feminism.  It truly is a valuable tool that can make international women's health issues more understandable and accessible for (Western) people to support.,1,0,1
"Hey, it sounds like you're talking from first-hand knowledge, and I'm really interested in the statement that \the statistics on education are totally skewed and many fewer children are registered for school and are graduating at any level than official statistics show\"". _x0007_Are you able to elaborate a little more? Is someone actively falsifying the statistics? If so, who (school, govt, etc)? Or are they being skewed as in sneakily twisted (as in the old adage \""lies, damned lies and statistics\"")? If so, who is responsible for that? _x0007__x0007_Good points as to what is actually meant by 'primary' and 'secondary'! I suspect the UN has official definitions somewhere, but I wasn't able to find them.""",1,1,1
"I thought “Chapter Three,” “New Goals: The Power of Educating Girls” and “The Critical Role of Youth in Global Development” offered a well-rounded and holistic assessment not only of the necessity of universal education for women and girls around the world, but the social, reproductive, economic, medical and political developments and benefits education will bring, not only to women but to the world. I particularly appreciated “The Power of Educating Girls” point that while education can empower girls and bring about more equitable gender developments and progress, the way we educate girls also needs to be considered. As we know, education, as powerful as it can be, is not a panacea and multiple pedagogical approaches need to be considered if we truly want to impact and bring about change. How we teach is just as important as what we teach. The efficacy of education is to some extent contingent upon the method of its transmission and reception. _x0007_	The readings this week also addressed the need for complementary social developments if we truly hope to transform the conditions that prevent or obstruct education for young girls. “The Power of Educating Girls” mentions training mothers and I wonder how much work is being done in these various countries to promote a family environment supportive of and conducive to continued education throughout late adolescence. The elimination of obstacles like financial burdens and transportation are important short-term solutions, but discussions about social transformation also need to address the attitudes of the parents and family members of the children. If parents value girls as domestic laborers rather than students, then they aren’t likely to encourage their child’s continued education. The question is how to present education as a cultural boon to the family, which may be a difficult sell in countries where even well-educated students and adults still cannot find good jobs or steady employment. _x0007_	“The Power of Educating Girls” also examines the possible obstacle of menstruation to school attendance. They identified schools that provided sanitary napkins and moon cups for free to female students, although they noted that this dispensation didn’t seem to affect the rate of attendance among girls. This assessment, however, seems partial, as it only looks at the physical dimensions of menstruation. For many cultures and communities, a girl is considered “unclean” when she is menstruating and is encouraged to stay out of ",1,0,1
"Hi! In my country (Poland, Europe) it also used to be K 1-8 for primary education (primary school) + K 9-12 (or 9-13) for secondary school (high school - 4 years, technical school - 5 years) with possibility to continue education at the university and / or college. Several years ago the system was changed into 6 years + 3 years (of compulsory free of charge education: primary school and “gymnasium”) + ¾ years (of free of charge non-compulsory education: high school / technical school). That changed significantly the governmental statistics, cause now we have the greater number of persons who end their education at level higher than a primary school.",1,0,1
"Participant.    Signature .        Ratificación.     _x0007_Mexico.          17 Jul 1980       23 Mar 1981 _x0007__x0007__x0007_Mexico_x0007__x0007_Upon signature:_x0007__x0007_Declaration:_x0007__x0007_In signing ad referendum the Convention on the Elimination of All Forms of Discrimination Against Women, which the General Assembly opened for signature by States on 18 December 1979, the Government of the United Mexican States wishes to place on record that it is doing so on the understanding that the provisions of the said Convention, which agree in all essentials with the provisions of Mexican legislation, will be applied in Mexico in accordance with the modalities and procedures prescribed by Mexican legislation and that the granting of material benefits in pursuance of the Convention will be as generous as the resources available to the Mexican State _x0007__x0007_In Mexico \are respected\"" the uses and customs of the indigenous communities eager to preserve their traditions, however this affects greatly women because they often have to endure abuse from parents, brothers and husbands that thus it dictate their \""customs\""._x0007__x0007_The same mothers educated their children in this way and force the sisters to serve them while they do nothing. So they spend their lives serving men, unaware even that have rights.""",0,0,1
"you have no idea how much it helped me! i feel the same as ShanaM, but you described exectöy what I am going through. and I am ashamed of it, I feel weak.. I ama. human right lawyer and I cannot face reality, I cannot read these horror stories. I am also thinking about quitting, but Then what is left for me. not doing anying for humanity, for oithers, something useful is unimagonable for me, but I also have to stay sane... ahhh difficult... These pictures and stories are haunting me night as well....",0,0,1
"Hi all! I'm a kiwi currently living in London, and really looking forward to these discussions. Thank you very much also to khsu for posting the code of conduct - it's good to have a reminder that we can have rigorous debates and discussions whilst remaining civil!",1,0,1
I think the whole set of issues is shocking.  I think that this is one of the main reasons the work women do needs to be accounted for in real quantifiable ways.,0,0,1
"When women are educated, for sure they will be able to earn more for themselves and for their family. The problem that exist in many countries is that women are paid less than men in the same position or job. If this continue being tolerated, the problem will never end, this is why legislation like the ecuadorian protect women jobs the same as men, even when they are pregnant. I invite you tu read some of the most principal ecuadorian laws about the subject in this link in spanish. http://www.ecuadorlegalonline.com/laboral/derechos-laborales-mujer-trabajadora-embarazada/",1,0,1
[Sailing for Safe Abortion Access: The Emergence of a Conscious Social Nonmovement in Morocco][<zipRedac>]_x0007__x0007__x0007_  [<zipRedac>]: http://www.jadaliyya.com/pages/index/<zipRedac>2578/sailing-for-safe-abortion-access_the-emergence-of-n,1,0,1
"The interview was very informative.  I found Stacy's explanation about why the U.S. does not approve CEDAW to be the most interesting and at the crux of many things that are wrong with my country.  Her second point about the far right could even be further expanded to explain more about the conservative's war on women.  Also, learning why/how other countries sign on but don't adhere to the treaties gave me a deeper understanding  of their reasoning.",1,0,0
"Hi, I just did the week 2 \check your learning\"" quiz and want to point out that there is no indication at the beginning that it is permissible to check more than one answer in each question.  I got several wrong answers because I assumed I had to pick only one answer.  Please add a note at the top of all quizzes, indicating whether multiple selections are permissible.  _x0007_And for all of you who haven't yet taken the quiz, please note that you ARE in fact permitted to select more than one answer on several of the questions.""",0,1,0
