text,sentiment,urgency,confusion
> Blockquote_x0007__x0007_The most common issue I have seen is calculating the bootstrap distribution of the SE of beta instead of the SE of the bootstrap distribution of beta._x0007__x0007_> Blockquote_x0007__x0007_ Does Boot provide the SE of the distribution of re-sampled beta?  What does bootstrap distribution mean?  Thanks for enlightening.,1,1,1
"If we could *replace \Introduction\""* with *\""Applied\""*, and get more points for R sessions it would be a dream come true!_x0007__x0007_P.S. *Official* solutions to the ISLR book could do the trick, as well... :-)""",1,1,1
"`Hitters` contains 3 variables that are factors:_x0007__x0007_    | League    | Factor - 2 levels \A\"",\""N\"" |_x0007_    | Division  | Factor - 2 levels \""E\"",\""W\"" |_x0007_    | NewLeague | Factor - 2 levels \""A\"",\""N\"" |_x0007_    _x0007_Comparing the variables from the following `model.matrix` calls_x0007__x0007_    model.matrix(Salary~.-1,data=Hitters)_x0007_    model.matrix(Salary~.,data=Hitters)_x0007__x0007_we have the following (dummies indicated with an asterisk)_x0007_    _x0007_    |   | Salary~.-1 | Salary~.    |_x0007_    |---+------------+-------------|_x0007_    |   | -          | (Intercept) |_x0007_    |   | AtBat      | AtBat       |_x0007_    |   | Hits       | Hits        |_x0007_    |   | HmRun      | HmRun       |_x0007_    |   | Runs       | Runs        |_x0007_    |   | RBI        | RBI         |_x0007_    |   | Walks      | Walks       |_x0007_    |   | Years      | Years       |_x0007_    |   | CAtBat     | CAtBat      |_x0007_    |   | CHits      | CHits       |_x0007_    |   | CHmRun     | CHmRun      |_x0007_    |   | CRuns      | CRuns       |_x0007_    |   | CRBI       | CRBI        |_x0007_    |   | CWalks     | CWalks      |_x0007_    | * | LeagueA    | -           |_x0007_    | * | LeagueN    | LeagueN     |_x0007_    | * | DivisionW  | DivisionW   |_x0007_    |   | PutOuts    | PutOuts     |_x0007_    |   | Assists    | Assists     |_x0007_    |   | Errors     | Errors      |_x0007_    | * | NewLeagueN | NewLeagueN  |_x0007__x0007__x0007_Consider the \""base\"" case, where League=A, Division=E, NewLeague=A._x0007__x0007_So we have LeagueN=0, DivisionW=0, NewLeagueN=0._x0007__x0007_Now consider the intercept — the value when all the_x0007_quantitative variables are zero._x0007__x0007_----_x0007__x0007_In the second model there is an intercept variable.  If you_x0007_look at it, it's just a column of `1`s.  For the \""base\"" case_x0007_intercept, this will be the only variable which is not zero._x0007_So the coefficient on this variable (often called $_x0008_eta_0$)_x0007_will capture the intercept for the \""base\"" case._x0007__x0007_----_x0007__x0007_In the first model, there is no intercept variable, but we_x0007_have the `LeagueA` dummy, which in the \""base\"" case is equal_x0007_to 1. So the coefficient on that will be the intercept in_x0007_the \""base\"" case.[*]_x0007__x0007_If there were no LeagueA variable in the first model, the_x0007_intercept would be constrained to zero. (This would give a_x0007_poor fit if the intercept is not zero)._x0007__x0007_ _x0007_I suppose R is assuming we don't want to impose such a_x0007_constraint and that that if we really did, we could build the_x0007_model matrix explicitly with `cbind`.  Or maybe there's some_x0007_way of expressing that in the formula language.  Anyway, we_x0007_most likely do *not* want such a constraint._x0007__x0007_So what R has done seems like a reasonable thing, and_x0007_probably what we'd want._x0007__x0007_----_x0007__x0007_[*]_x0007_The""",1,0,0
"For linear regression, is it possible to estimate the p-values of coefficients using bootstrapping? _x0007__x0007_It seems straightforward to estimate the standard errors of coefficients using bootstrapping, but I am unable to figure out how to estimate the p-values of coefficients using bootstrapping.",1,1,1
Thank you very much!,1,0,1
Wouldn't you get a t-stat by taking the coefficient and dividing by the standard error.  Then you find the p-value from the t-stat?,1,1,1
"I am starting to work through some of \Applied Predictive Modeling\"" by Max Kuhn as an extension to this course - see http://appliedpredictivemodeling.com/blog/. It is another nice applied book to follow this one, but that uses caret (of which Kuhn is the author) to make parameter tuning and a wide variety of algorithms & pre-processing very quickly available.""",1,0,1
"I think your point is sensible.  With uncorrelated features you should have lower standard errors, but then you're dealing with variables that have no natural interpretation.  This is fine if the reason you care about standard errors is to test reproducibility, but it doesn't help you understand the data.",1,0,1
"In lecture video 7.1, prof. Hastie talks about \Logit scale\"", right around 8:05 min into the video._x0007_Can anyone explain what did he mean by it ?_x0007_Thanks.""",1,1,1
Can you not use Lasso ? Just a suggestion. Lasso might be able to catch the correlation and chOose accordingly.,1,0,1
"Thanks <redacted>. I will look it up. _x0007_By the way, do you have any idea how to implement <redacted> suggestion of incorporating dummy variable. _x0007_Thanks",1,0,1
"I have two questions regarding the R session for chapter 6._x0007_First of all, when I use regsubsets() function it gives me other than the parameters mentioned in the book such as BIC or CP. What's the problem?_x0007_Second, in both R and RStudio, there is no function of the name cv.glmnet().",1,1,1
The accepted answer is one less than the equation given. I also believe it is an error with the software.,1,1,1
"Problem solved. First I installed \glmnet\"" package and then called it.""",1,0,0
Sunny Southern California :),1,0,1
"From the mile high city of Denver, CO",1,0,1
"Each answer choice has three functions in the proposed basis.  You can think of them as functions $b_0, b_1, b_2$ in $y_i = _x0008_eta_0 b_0(x_i) + _x0008_eta_1 b_1(x_i) + _x0008_eta_2 b_2(x_i) + epsilon_i$.  Compare this with the \Linear Splines\"" slide for more context.""",1,0,0
"Question already been titled._x0007__x0007_Thanks,",1,0,1
"After loading the data, how can I know the name of the dataset",1,1,1
definitely available,1,0,1
"Einbeck, Germany",1,0,1
The ls() function will list all the items in memory.,1,0,1
thanks. didn't see it.,1,0,0
Thanks for the comments!,1,0,1
"There is an option with two constants switching alternatively between 0/1 for_x0007_$b_0, b_1$ like $1{x > t}$ and  $1{x leq t}$_x0007__x0007_is this still to be considered a linear spline (ie. constant with a knot)?_x0007__x0007_thanks",1,1,1
Can we just set to zero very small coefficients instead of doing Lasso? Will there be a difference and why?,1,1,1
"In the console type:_x0007__x0007_    install.packages('glmnet', dependencies=TRUE)_x0007__x0007_to install the 'glmnet' package. If it is your first package installation you will be asked to select a CRAN repository. Pick one close to your location. Packages and Libraries are the same thing, by the way. I believe 'library' is a hold-over from S.",1,0,1
"Charlottesville, Virginia, U.S.",1,0,1
"I am sure the first one is right,all the others seem wrong.But this is a wrong answer.",1,1,1
This is was my first choice too trying to adhere to the lectures...,1,0,1
"In page 18/44, what does it mean \ the class labels independent of the outcome\""?_x0007_why the true test error = 0.5?_x0007_how can the CV error estimate that ignores Step 1 is zero?_x0007_I'm totally confused about these?""",1,1,1
"My question is far more simple.  I'm trying to download the data ISLR.  I download the file and double click to expand, get and bunch of folders and then I am stuck.  I can't attach the files or anything else.  Within ISLR 2/data/ I have datalist, Rdata.rdb, Rdata.rds, Rdata.rdx.  I can the list of files as given in the book(data list), but I can't for the life of me find where they are or how to open them into R.  I'm running in R Console on a Mac(Lion).  Thank you so much for your help.",1,1,1
"Auckland, New Zealand.",1,0,1
"\Mars\""""",1,0,1
"I've actually wondered about this: if you have a really large data set, could you not take a subset and still conduct valid analysis? I am pretty new to statistics but would a random sample of the original set not be a good representation of the overall dataset (the case of time series wouldn't work, obviously)_x0007__x0007_This package was recently announced:_x0007_https://github.com/amplab-extras/SparkR-pkg",1,1,1
"the models by alhf only have 1 qualitative variable, no interactions.",1,0,1
"Hello, for the straightforward question 5.R.R1, is there something wrong with the regression below? _x0007_lm(formula = y ~ X1 + X2, data = Xy)_x0007__x0007_Looks like it should work but my inputs are marked wrong (both 0.0 and 0.3)_x0007__x0007_Appreciate your help",1,1,1
"New Jersey, U.S.A",1,0,1
"make sure you are entering the standard error, not the coefficient. and the right standard error, for $X_1$.",1,0,1
alhf ... thanks for that.  Very clear now.,1,0,0
I used a command install.packages and then library(ISLR) and lo and behold I had the data in R.  But the commands I'm supposed to be using don't work.  I can't use read.csv on this stuff or nothing.  What have I done?  Somebody please help me?  Hod do I get to the TA's etc.,1,1,1
"Thanks, that was helpful...I was struggling with the same thing.",1,0,0
"> Problem: We have a data set in which many features are_x0007_> correlated with one another. A linear model is fit to this_x0007_> data set. Therefore, correlated features' estimated_x0007_> coefficients have high standard error (as explained in_x0007_> previous lectures)._x0007_> _x0007_> Question: Can we avoid this problem by using PCR (Principal_x0007_> Components Regression) with M=p (# of principal components_x0007_> = # of original features)? Since all M features in PCR are_x0007_> uncorrelated, coefficients will not have high standard_x0007_> error._x0007_> _x0007_> I have a hunch that something is wrong with this_x0007_> argument. What am I missing?_x0007__x0007_A few thoughts about this:_x0007__x0007_----_x0007_You are Considering PCR with M=p._x0007__x0007_This means we're regressing on a *full* set of principal_x0007_components.  So the model we fit will be effectively the_x0007_same as an ordinary regression on the full set of features._x0007__x0007_(The PCR is indirectly regressing on the full set of original_x0007_features.  The ordinary regression is directly regressing on_x0007_the full set of original features.)_x0007__x0007_To be clear, the words \effectively the same\"" above mean:_x0007__x0007_- The fitted values will be the same._x0007__x0007_- If we take the coefficients on the principal components_x0007_  from PCR and transform them so they are back in terms of_x0007_  original features, we will have the same coefficients as_x0007_  if we just did in ordinary regression directly on those_x0007_  original features._x0007_  _x0007_By \""avoid this problem\"" (in your post), are you thinking of_x0007_the following  situation?_x0007__x0007_There are two highly correlated predictor variables which_x0007_are jointly associated with response, but because of their_x0007_high correlation with each other their standard errors are_x0007_large, making it difficult to \""accurately\"" divide up the_x0007_association (with the response) between the two predictors._x0007_That is, it is difficult to work out \""accurate\"" *separarate*_x0007_slope coefficients on each of the two correlated predictors._x0007__x0007_If you are hoping that principal components will provide a_x0007_way getting \""accurate\"" values for each of the two separate_x0007_slope coefficients, but suspect this is \""too good to be_x0007_true\"", then your suspicion is well-founded._x0007__x0007_Assume, for simplicity, that these two highly correlated_x0007_predictors are the only predictors and that their_x0007_correlation is positive._x0007__x0007_This is like the plot on slide 48/57 from the model_x0007_selection lectures._x0007__x0007_![Plot from lecture slide 48/57 from model selection lectures][1]_x0007__x0007_The first principal component will consist of some kind of_x0007_\""sum\"" of these two correlated predictors._x0007_In the plot from lectures, it might be_x0007__x0007_$PC_1 = 0.8(mat""",1,0,0
"Chicago, IL, USA",1,0,1
"Berkeley Lake (Atlanta Suburb), GA, USA",1,0,1
"I can't seem to get block bootstrapping to work as I keep getting the same estimate of std err of beta1 as without blocking. This was my R commands:_x0007__x0007_    > b1.stderr=function(y,X1,X2){_x0007_    +   Xy.fit<-glm(y~X1+X2)_x0007_    +   summary(Xy.fit)$coefficients[2,2]_x0007_    + }_x0007_    > _x0007_    > b1.stderr.fn=function(data, index){_x0007_    +   with(data[index,],b1.stderr(y,X1,X2))_x0007_    + }_x0007_    > _x0007_    > boot.out=tsboot(Xy,b1.stderr.fn,R=1<zipRedac><zipRedac><zipRedac>,sim=\fixed\"",l=1<zipRedac><zipRedac>)_x0007_    > boot.out_x0007_    _x0007_    BLOCK BOOTSTRAP FOR TIME SERIES_x0007_    _x0007_    Fixed Block Length of 1<zipRedac><zipRedac> _x0007_    _x0007_    Call:_x0007_    tsboot(tseries = Xy, statistic = b1.stderr.fn, R = 1<zipRedac><zipRedac><zipRedac>, l = 1<zipRedac><zipRedac>, _x0007_        sim = \""fixed\"")_x0007_    _x0007_    _x0007_    Bootstrap Statistics :_x0007_          original      bias    std. error_x0007_    t1* <zipRedac>.<zipRedac><phoneRedac> -<zipRedac>.<zipRedac><zipRedac>132419 <zipRedac>.<zipRedac><zipRedac><phoneRedac>""",1,1,1
The slide has K+4 basis functions for a linear spline.  I think it should be K+2 (2k+2 - K),1,1,1
"The data sets are in the package. You don't need to read them from an external file, so you don't need read.csv for these data sets. _x0007__x0007_You don't attach ISLR, it is a package which contains the data sets. _x0007_After you have added the package to your library enter:_x0007__x0007_data()_x0007__x0007_R will show you all the data sets available. There are 13 data sets from ISLR available after you load the package. _x0007__x0007_To add a data set to you workspace (memory) enter:_x0007__x0007_data(Auto)_x0007__x0007_Now the data set Auto is in your memory and you can use it. You can verify that by typing:_x0007__x0007_ls()  # list objects_x0007__x0007_If you attach it, it becomes the default data set and you can address the variables by name without specifying the data set (data frame). _x0007__x0007_attach(Auto)_x0007__x0007_summary(mpg)_x0007__x0007_If you did not attach Auto you would need to use the dollar sign notation to address the variables: Auto$mpg",1,0,0
"Berkeley, California, USA",1,0,1
"I've always thought it wrong to call a package a library, but everyone does.  ;-)_x0007__x0007_I see it as a metaphor. The package is a \book.\"" When you install a package you add it to your library. When you use the function \""library\"" you're fetching the book(package) from your library. A package is not a library. The collection of installed packages is the library. _x0007__x0007_But maybe I'm wrong. The nomenclature mixes metaphors. ;-)""",1,0,1
I wonder if anyone is familiar with different types of Lasso methods such as Grouped Lasso or TreeLasso? I would like to know how we solve their objective functions? I know there are packages like GLMNET or SLEP that are designed to solve these problems but I want to know how can we optimize them ourselves.,1,1,1
"Hey Lars, it's quite unfortunate that your solution is correct only for n=1 and n=3. In the plot below, I plotted your function in red dashed lines and the correct function (the correct solution to the quiz) as black solid line. The vertical line (n=3) shows you that your solution and the correct one coincide for for n=3. However, the larger n gets, the closer your function tends to 0. If you think about it, you wouldn't expect this to happen. Having a large sample of size n does not mean that you are sure that a given data point will belong to a particular bootstrap sample. The correct function instead monotonically increases as a function of n and converges._x0007__x0007_Hope this helps._x0007__x0007_![An example][1]_x0007__x0007__x0007_  [1]: https://edx-west-uploads.s3.amazonaws.com/1<phoneRedac><phoneRedac>62.png",1,0,0
"why do `y~poly(x,2)` and `y~1+x+I(x^2)` yield different answers ?",1,1,1
"I download the ISLR packages and want to use these data. But i do not know how to use these data through Rstudio. My system is windows, so can any one help on that? i am novel on R",1,1,1
"thanks, indeed ESL is much more clear in the explanation (at least to me)",1,0,0
"In 6.R Dr. Hastie introduced a really handy custom function that we use throughout the lab for validation and cross validation.  It is a really cool bit of code, and for my own delight and edification, I wanted to work through it line by line, and because many of you may be very new to R, I thought some of you might also appreciate the line by line walk through, so I am posting it to the course discussion site.  _x0007__x0007_First, here's the chunk all at once:_x0007__x0007_    val.errors=rep(NA,19)_x0007_    x.test=model.matrix(Salary~.,data=Hitters[-train,])# notice the -index!_x0007_    _x0007_    for(i in 1:19){_x0007_          coefi=coef(regfit.fwd,id=i)_x0007_          pred=x.test[,names(coefi)]%*%coefi_x0007_          val.errors[i]=mean((Hitters$Salary[-train]-pred)^2)_x0007_        }_x0007__x0007__x0007_Line 1 (Building a place  to store stuff)_x0007__x0007_    val.errors=rep(NA,19)_x0007__x0007_Line 1 is all about efficiency, what you are doing here is, essentially, building an empty vector of 19 NAs (which will serve as a kind of shelf to store something you will make later on).  Those somethings are the 19 test RMSE, that you will produce with your function._x0007__x0007__x0007_Line 2 (gathering one key ingredient)_x0007__x0007_    x.test=model.matrix(Salary~.,data=Hitters[-train,])# notice the -index!_x0007__x0007_This is where you create your test set of data.  I think the really cool thing going on in this line is how the model.matrix function works.  By running the piece of code below, you'll see that it produces something similar to Hitters[-train,], but by using some additional specification (in the formula Salary~.) you tell it to remove the salary variable and include a vector of 1s which it reserves for an Intercept term (important during the matrix multiplication step)._x0007__x0007_Try this and you can see how model.matrix does it's work:_x0007__x0007_    model.matrix(Salary~.,data=Hitters[-train,])_x0007__x0007_Line 3 (Getting loopy...)_x0007__x0007_    for(i in 1:19){_x0007__x0007_This line just specifies how you want your loop to run.  Remember you are looping from 1-19 because you created 19 distinct models using the nvmax=19 above in regsubsets()._x0007__x0007__x0007_Line 4 (Why looping constructs are cool)_x0007__x0007_coefi=coef(regfit.fwd,id=i)_x0007__x0007_Here you are putting the index (i) that the loop is looping through to good use.  As the loop does it's thing it will use this piece of code to create 19 different vectors, one for each model returned by regsubsets above.  Don't take my word for it, try this:_x0007__x0007_    coefi=coef(regfit.fwd,id=6)_x0007__x0007_Line 5 (The magic of matrix multiplication)_x0007__x0007_pred=x.test[,names(coefi)]%*%coefi_x0007__x0007_Lots of good stuff going on here, one of which b",1,0,0
"Things I've seen sometimes, and am wondering what experienced data analysts would make of them:_x0007__x0007_1. response Y is correlated positively with regressor A, and negatively with regressor B (regressors A and B are probably correlated) . Both Y-A and Y-B correlations seem strong. Should I interpret only the positive one? Both the positive and negative? Should I assume the model just doesn't know how to deal with the correlation between A and B? Is there any way I can change either the model or the fitting procedure to be more confident on my results?_x0007__x0007_2. response is correlated positively with a predictor (let's make the categorical, let's say response is larger in condition A than in condition B). However, if I take the response and use it as a regressor - together with the other regressors in my original model - to predict another response, the correlation between the initial response and the newly predicted response appears to be reduced in condition A vs condition B. Can I go ahead and interpret this, or might it be a statistical quirk (and if the second, what might be a more meaningful analysis of how the two responses are correlated differently in two different conditions)? _x0007__x0007_Thank you for suggestions.",1,1,1
"Yea, because the 2nd equation you use is the correct one.",1,0,1
"Hello all,_x0007_Suppose, I need my predictions (on new data) to lie within a certain bounds (or interval, say (0,1) or (0, 100)). As it is, linear regression won't give bounded response. _x0007__x0007_How do we go about solving such a problem ?_x0007__x0007_Assume that I trained my regression model on a training data, which also has a response that is bounded (say within an interval (0,100). _x0007__x0007_Anybody has any thoughts on this.",1,1,1
"Hitters has 20 columns, including the response variable \Salary\"". Code:_x0007__x0007_x=model.matrix(Salary~.-1,data=Hitters) _x0007__x0007_From the R session (part 4) generates a matrix with 20 columns, instead of a predictor matrix with 19 columns._x0007__x0007_The main problem is that a factor \""League\"", with level \""A\"" and \""N\"", will break into two columns, instead of one. Please check._x0007__x0007_I believe what can be used instead is:_x0007_x=model.matrix(Salary~.,data=Hitters)[,-1]""",1,0,0
For the coefficient of X1 I see 0.145xx. Still see 0.025xx for the standard error of X1...just do not see what I'm missing here.,1,1,1
"I am on Ubuntu 12.04 and have no problem with matrix. Though I did notice I have two versions of Matrix, and can't remove them.",1,0,1
"What is the name of the dataset, i mean if we want to fit a linear model to it:  lm(y~x, data = ?)",1,1,1
"I got it , we don't actually need to specify the data , just the formula is sufficient",1,0,0
"I don't understand your question. What is it that is not working as expected? _x0007__x0007_Library(ISLR)_x0007__x0007_attach(College)_x0007__x0007_str(College)_x0007__x0007_That should display the structure of the College data set, telling you that it is a data frame and what is in each column. If you typed: _x0007__x0007_data(\College\"") _x0007__x0007_Then it would appear in the list of objects from ls()_x0007__x0007_attach(\""College\"") doesn't cause the data set to appear in the list ls() it just puts College in the first location of the search order so you don't have to specify the name of the data frame to work with the columns. _x0007__x0007_attach(College)_x0007__x0007_students <- Enroll + Accept_x0007__x0007_Without attach you would need to type:_x0007__x0007_students <- College$Enroll + College$Accept_x0007__x0007_Anyway, if you can better explain what isn't working maybe I can help clear up the problem.""",1,0,1
Thanks Boethian!,1,0,1
"I was also thinking about confidence intervals...sometimes questions are a bit confusing, or students overthink too much :)",1,0,1
How would you determine the complexity of a 'smoothing spline' model?  This seems necessary to make the comparison required by the question._x0007__x0007_Thanks,1,1,1
"Dear Prof Tibshirani and Prof. Hastie_x0007__x0007_I will thank you any piece of advice on a problem that I currently have with some data. I am analysing hourly time series for temperature generated by automatic weather systems. As you mention, the condition of independence is violated in these data sets, one can notice that when generating a autocorrelation plot. I am trying to impute missing data using a principal components analysis approach on this hourly data. In order to do that, I generated a crossed-correlation matrix to figure out whether the correlation is high enough to take neighbouring stations into account. My question is if you may recommend me a way to figure out the significance of this correlation, since I  have heard that my crossed correlation matrix may be somehow inflated due to the high temporal autocorrelation of my data. I will really thank any piece of advice or any clue. I would really thank a suggestion on what methods you may recommend._x0007__x0007_Best regards and thank you for this wonderful course.",1,1,1
"By the way, if a fellow student may cast me some light on this question of mine, I will also be most thankful._x0007__x0007_Best regards.",1,0,1
"It depends what you're trying to do. Here's a toy example using the `caret` package on the `Auto` data. The example is about trying to predict whether a car is 8 cylinders or not using the miles per gallon variable. _x0007__x0007_    require(ISLR)_x0007_    require(caret)  # install.packages('caret') if needed_x0007_    Auto$cyl8<- factor(Auto$cylinders==8)_x0007_    boxplot(mpg ~ cyl8, data=Auto, xlab=\mpg\"", ylab=\""8 cylinder\"")_x0007_    ctrl <- trainControl(method=\""repeatedcv\"", number=5, repeats=10)_x0007_    train(cyl8 ~ mpg, data=Auto, method=\""glm\"", family=\""binomial\"", trControl=ctrl)_x0007_    # No pre-processing_x0007_    # Resampling: Cross-Validated (5 fold, repeated 10 times) _x0007_    # _x0007_    # Summary of sample sizes: 313, 314, 313, 315, 313, 315, ... _x0007_    # _x0007_    # Resampling results_x0007_    # _x0007_    # Accuracy  Kappa  Accuracy SD  Kappa SD_x0007_    # 0.918     0.786  0.029        0.0739""",1,0,0
It is almost always unknown in practice. See text ISLR 10ed. p. 19.,1,0,1
"I don't think it *must* be a U-shaped plot. For example, I was testing this on my own as well and went back to the Smarket data set (where we were trying to predict the direction of the market - Up vs. Down). When I run through a similar set of code using the glmnet tutorial, I get the following - which was intuitive to me. It's also possible that since this is using logistic regression rather than (linear?) regression, the issue lies there - though I don't think so._x0007__x0007_![enter image description here][1]_x0007__x0007__x0007_  [1]: https://edx-west-uploads.s3.amazonaws.com/1<phoneRedac>0<phoneRedac>9.jpg",1,1,1
"pred <- predict(myfit, newdata=mynewdata)_x0007_    pred[pred < 0] <- 0_x0007_    pred[pred > 1] <- 1",1,0,1
"Also, depending on if you've been using R a bit before you loaded, clearing your work space before you load could help determine the variables the data set provides. Use the *rm(list=ls())* command.",1,0,0
Try rounding off to 3 places after decimal,1,0,1
"It means to generate completely random variables that have no relationship to the class labels. For example, here are 100 random normal predictors that have nothing to do with the binary class label. _x0007__x0007_    data.frame(y=sample(0:1, 50, replace=TRUE), replicate(100, rnorm(50)))_x0007__x0007_The procedure he is describing is taking a huge number of variables, selecting the most correlated ones using the class labels, and using those to predict. It is only mentioned in the lecture.",1,0,1
"Lisbon, Portugal",1,0,1
"Yes, do not add the error value dear.",1,0,1
"Is your \why?\"" a question? =)_x0007_If that's so, then the answer probably would be: because we'd like to find an intersection for these two lines. By assumption right in between two formulas 4.13 and 4.14 in the book, we have K = 2. By solving it, we find the border line, which separates our classes.""",1,0,0
"Kolkata, India",1,0,1
"Hi! I am a postgraduate student in Statistics, and dealing with data and computations for the last 5 years have taught me the sheer wonder that R is! I have had my run-ins with Minitab, Matlab, SPSS and of course the Big Brother SAS, but for daily Statistical usage, R scores over all these any day with it's amazing flexibility, easy language structure and user-friendly interface, not to mention the awesome graphics. So, go ahead, have a wonderful time while you familiarize yourself with R._x0007_#Happy #R-ing",1,0,1
"While you might/might not have found the answer to your question already, let me suggest something which will help you in dealing with R immensely. If you can develop the habit of creating projects, you wouldn't have to specify the entire path of the file you want to read. It also has many additional benefits you can read up on. So, in short, \Create A Project\""._x0007_#Happy #R-ing""",1,0,1
"hi,_x0007_I think the amswer is yes. The CV will give us a pretty good idea of the variance of the model, i.e. if the model depends heavily on the points selected the CV error wil be high. Also the bias part is estimated for each CV run._x0007__x0007_If we used a separate test set imho the variance estimate would be much poorer and we would pick a model baded on less information then in the CV approach._x0007__x0007_regards_x0007_<nameRedac_<anon_screen_name_redacted>>",1,0,1
"R2 measures how well data fits the model, but that is only the sample data, not the actual population. An extreme example is if we make p=n then the function will hit every point exactly for the sample data. Imagine you measured the height and weight of one 11 year old and one 12 year old, then wrote an equation to relate height and wt to age. Your equation would give your results exactly, but would be silly for anyone else in the population. when p=n error is zero and R2 is one.",1,0,1
"A small aside._x0007__x0007_Every time most people with degrees in engineering or physical chemistry see Marlow's Cp, they are likely to think of heat capacity._x0007__x0007_Except for electrical engineering, most people with degrees in engineering or physical chemistry had to study thermodynamics.  In that subject, Cp stands for heat capacity at constant pressure and that quantity is widely used in thermodynamics.  _x0007__x0007_In a way, this fact is a small aside and in another way it isn't.  Had Marlow known about this widely used abbreviation for heat capacity, he would probably have chosen a different name for his technique, just as most people would probably be advised not to name their children Elvis or Madonna._x0007__x0007_There is nothing wrong with Elvis, Madonna, or Marlow's Cp technique, but when some of us see these words, our minds are flooded with other associations, not the ones intended.",1,0,1
library(ISLR)_x0007_data(foo)_x0007_View(foo),1,0,1
"You can also try this command_x0007_install.packages(\ISLR\"", dependencies = TRUE)""",1,0,1
"A fit with cubic splines may have many more degrees of freedom than one with a polynomial if the number of knots is high, that is #1 wrong._x0007_Polynomials are $C^{infty}$, so they are in fact more continuous than splines, that is #2 wrong.",1,0,1
"Notice that the question isn't necessarily asking which statements are *true*. It's asking which statements explain the big advantage of natural cubic splines._x0007__x0007_In other words, it's entirely possible for a statement to be true but still not be the reason that natural cubic splines are preferred over polynomials of degree d._x0007__x0007_(As a further hint, only one statement will need to be checked.)",1,0,1
"hi, I use the same method as you are. When I set l=1, I got <zipRedac>.<zipRedac>2595 and the answer pass the grader, but when I set l=1<zipRedac><zipRedac>, my answer didn't pass the grader. Could anyone help us?",1,1,1
"I understand that k-fold cross validation is used to get an estimate of test error, but I do not see how it helps in selecting the best model. In particular, if you're doing k-fold cross validation then overall you're estimating k models (potentially with different parameters) and running k validation tests. But how do you know which of the k models estimated with the training data is best, if ultimately you're just calculating a weighted average of all the test errors?",1,1,1
"Cross-validation chooses the model size associated with the algorithm (forward, backward, hybrid stepwise), not the actual model. _x0007__x0007_For example, let's say you're choosing between model size 2 and 3 (each of which were built using forward stepwise regression). And say cross validation chose model size 3 based on the lowest CV MSE. You would then use all the data to find the best model with 3 variables using forward stepwise regression. Your final model may or may not contain all the variables in your K models.",1,0,0
"Thanks, from this I just understand what is question about...",1,0,0
I agree. I would add that R is great tool for prototyping and python is great to deploy. Right now python still doesn't  caught up R's equivalents in all aspects. _x0007__x0007_I think one should learn python because its a great general tool that you can use to ML as well to other tasks as glue language.,1,0,1
"Let's clarify a few terms:_x0007__x0007_ 1. training set $R^2$_x0007_ 2. training set adjusted $R_{adj}^2$_x0007_ 3. test set $R^2$_x0007__x0007_GayleUWA points out that using training set $R^2$ to choose your model is a bad idea, because this criteria will always choose the model with the most number of variables (overfitting)._x0007__x0007_Metrics such as $C_p, AIC, BIC, R_{adj}^2$ attempt to adjust the training set $R^2$ by penalizing for having too many variables._x0007__x0007_What anonymous is proposing is to use a validation set approach. Rather than adjusting the training set $R^2$, use a test set to choose your model. This is a perfectly valid approach, and an approach that is mentioned in the book and lectures. However, the book and the lecture videos use the term \lowest test set $MSE$\"" rather than \""highest test set $R^2$\"". These are actually equivalent concepts,_x0007__x0007_$R^2 = frac{MSE_{null}-MSE_{model}}{MSE_{null}}$_x0007__x0007_To say that you want to minimize test set MSE is the same as saying you want to maximize test set $R^2$.""",1,0,0
$$R^2 = frac{MSE_{null}-MSE_{model}}{MSE_{null}}$$,1,0,1
"when you have a logit model (logistic regression), spit out your point estimate of logit (your prediction of logit)._x0007__x0007_Calculate the confidence intervals using your logit estimate_x0007__x0007_logit estimate +/- 2 * SE(logit estimate)_x0007__x0007_this will give you two numbers: lower-bound logit and upper-bound logit._x0007__x0007_Convert the two bounds into probabilities: low-bound probability and upper-bound probability._x0007__x0007_\Logit\"" is defined as $log(frac{p}{1-p})$, where p is the probability of the event. Sometimes \""logit\"" is called \""log odds\"".""",1,0,0
"Not exactly. If you follow the code, x=model.matrix(Salary~.-1,data=Hitters), look inside dimnames(x)[[2]]. The problem is with \LeagueA\"" and \""LeagueN\"". They are actually just one same factor variable with two levels. This can't be right. And further, use coef(), it will show you the problem. _x0007__x0007_glmnet() will compute betas for intercept+19 predictors. This initial setting splits one variable into two, if you look inside the object \""x\"".""",1,0,0
"The question (7.1.R1) asks which of_x0007__x0007_* spline terms_x0007_* polynomial terms_x0007_* interactions_x0007_* arbitrary linear combinations of variables_x0007_* step functions_x0007__x0007_can be added to a linear model to capture non-linear effects?_x0007__x0007_My initial thought was splines, polynomials, and step functions, but that is being marked as incorrect. My thinking was that an arbitrary linear combination is still a linear surface, as that is what a linear model is. And with the interaction, the linear effect of one variable has influence on the linear effect of the other variable, but this is still linear (in the sense that \linearity\"" means the effect of $x$ on $y$ is the same, no matter the value of $x$, *when all other variables in the model are held constant*)._x0007__x0007_Where am I going wrong?""",1,1,1
